역코드(내부),역코드(외부),출구번호,건물명
0420,420,2,한국방송통신대학교
0420,420,2,서울시티투어버스타는곳
0420,420,2,서울사대부설여자중학교
0420,420,2,한국문화예술위원회 아르코예술극장
0420,420,2,서울사범대학부설초등학교
0420,420,2,기업은행
0420,420,3,서울대학교병원
0420,420,3,연건119안전센터
0420,420,3,KT혜화지사
0420,420,4,국립어린이과학관
0420,420,4,혜화동로타리
0420,420,4,혜화동주민센터
0420,420,4,성균관대학교
0420,420,4,창경궁
0420,420,4,아남아파트
0420,420,4,혜화동 우체국
0420,420,4,혜화 파출소
0420,420,4,짚풀 생활사 박물관
0421,421,10,"종로5,6가"
0421,421,10,한방약국가
0421,421,7,신발도매상가
0421,421,7,창신동
0421,421,7,서울관광안내소
0421,421,7,흥인시장
0421,421,7,신평화의류상가
0421,421,8,중고서적상가
0421,421,8,동대문종합시장
0421,421,8,평화시장
0421,421,9,기업은행종로6가지점
0421,421,9,동대문쇼핑타운
0421,421,9,동대문종합시장
0422,422,1,"청계천 가는 길, DDP, 평화시장"
0422,422,10,신당동
0422,422,14,"청계천 가는 길, 동대문종합시장, 평화시장"
0422,422,4,장충체육관
0422,422,4,장충1동 사무소
0422,422,4,광희동 2가
0422,422,5,장충단길
0422,422,5,퇴계로방면
0422,422,8,광희동1가
0422,422,9,광희동2가
0424,424,1,서울산업진흥재단
0424,424,1,서울예술대학/동랑예술센터
0424,424,1,대한적십자사
0424,424,1,교통방송
0424,424,1,공원녹지관리사업소
0424,424,1,리라컴퓨터고등학교
0424,424,1,리라초등학교
0424,424,1,한전중부지점
0424,424,1,건설안전관리본부
0424,424,10,중부경찰서
0424,424,2,남산초등학교
0424,424,3,숭의여자대학
0424,424,3,남산동
0424,424,3,숭의여중고
0424,424,4,회현동
0424,424,4,코리아헤럴드
0424,424,4,기업은행
0424,424,5,서울중앙우체국
0424,424,6,명동
0424,424,7,명동
0424,424,8,명동
0424,424,9,명동성당
0425,425,1,우리금융그룹 (우리은행 본점)
0425,425,1,정화예술대학교
0425,425,1,회현동주민센터
0425,425,1,남산케이블카
0425,425,1,중구회현체육센터
0425,425,1,SBI저축은행 명동지점
0425,425,2,회현동
0425,425,3,회현동주민센터
0425,425,3,회현파출소
0425,425,3,정화예술대학교
0425,425,4,정화예술대학교
0425,425,4,남산공원
0425,425,4,서울특별시교육청교육연구정보원
0425,425,4,남대문명동정형외과
0425,425,4,남산시립도서관
0425,425,4,서울로
0425,425,5,서울로
0425,425,5,한국공정거래조정원
0425,425,5,숭례문 (남대문)
0425,425,5,남대문시장
0425,425,5,남대문파출소
0425,425,5,관광안내소
0425,425,6,남대문시장
0425,425,7,한국은행
0425,425,7,명동방면
0425,425,7,서울중앙우체국
0425,425,7,레스케이프 호텔
0426,426,10,CITY타워빌딩
0426,426,10,남대문경찰서
0426,426,10,한국보건복지인력개발원 서울교육센터
0426,426,11,게이트웨이타워
0426,426,11,남대문경찰서 방면
0426,426,11,남산공원
0426,426,11,용산도서관
0426,426,12,후암우체국
0426,426,12,후암시장
0426,426,12,삼광초등학교
0426,426,12,동자동방면
0426,426,12,포포인츠바이쉐라톤서울남산
0426,426,12,일본국제교류기금 서울문화센터
0426,426,13,효창공원방면
0426,426,13,숙대입구 방면
0426,426,13,청파동1가방면
0426,426,14,한국철도공사 서울지사
0426,426,14,서울역(KTX)
0426,426,14,한국철도시설공단 수도권본부
0426,426,14,역전우체국
0426,426,14,서울시티투어버스타는곳
0426,426,14,서울역파출소
0426,426,14,서부역
0426,426,09월 01일,서울로
0426,426,09월 01일,서울역 버스환승센터
0427,427,1,갈월동
0427,427,1,남영치안센터
0427,427,1,수도고등공민학교
0427,427,10,청파동주민센터
0427,427,10,숙명여대
0427,427,10,서울역 방면
0427,427,2,갈월동
0427,427,2,남영동주민센터
0427,427,2,삼광초등학교
0427,427,2,후암동 주민센터
0427,427,3,용산 중.고교
0427,427,3,국방홍보원
0427,427,3,남영동우체국
0427,427,4,남영동
0427,427,5,남영동
0427,427,6,삼각지방면
0427,427,6,주한미국대사관 아메리칸센터 코리아
0427,427,6,기업은행
0427,427,7,서울시립청소년미디어센터
0427,427,7,남영역방면
0427,427,7,신광초등학교
0427,427,7,선린인터넷고등학교
0427,427,7,용산경찰서방면
0427,427,7,용산구청방면
0427,427,7,신광여중.고교
0427,427,7,선린중학교
0427,427,8,숙명여대
0427,427,8,청파동
0427,427,8,청파치안센터
0427,427,8,효창운동장
0427,427,9,효창운동장
0427,427,9,숙명여대
0428,428,1,서울지방보훈청
0428,428,1,전쟁기념관
0428,428,1,국방부
0428,428,1,육군회관
0428,428,1,국방컨벤션
0428,428,2,삼각맨션
0428,428,2,한강로 1가
0428,428,3,대한지방행정공제회
0428,428,4,용산방면
0428,428,5,용산소방서
0428,428,5,국립서울맹학교
0428,428,6,용산초등학교
0429,429,1,아모레퍼시픽미술관
0429,429,1,대한지방행정공제회
0429,429,1,한강로동 주민센터
0429,429,1,아모레퍼시픽
0429,429,1,서울용산우체국
0429,429,1,원불교 서울교당
0429,429,2,아모레퍼시픽미술관
0429,429,2,LS용산타워
0429,429,2,용산시티파크
0429,429,2,서울한강초등학교
0429,429,2,아모레퍼시픽
0429,429,2,국민연금공단 용산지사
0429,429,2,용산세무서
0429,429,2,국민건강보험공단 용산지사
0429,429,2,용산공업고등학교
0429,429,3,한강로지구대
0429,429,3,용산역
0429,429,3,용산역파출소
0429,429,3,한강대교방면
0429,429,4,용산역
0429,429,5,용산전자상가
0429,429,5,용산여성인력개발센터
0429,429,5,우리연세안과
0429,429,6,삼각지방면
0429,429,6,한강로동
0430,430,1,용산동 5가
0430,430,1,용산방향
0430,430,1,용산파크타워
0430,430,1,한강로파출소
0430,430,1,용산시티파크
0430,430,2,용산공업고등학교
0430,430,2,용산가족공원
0430,430,2,서빙고동 방면
0430,430,2,국립중앙박물관
0430,430,2,국립한글박물관
0430,430,3,동작대교방면
0430,430,03월 01일,중경고등학교
0430,430,03월 01일,용강중학교
0430,430,03월 01일,강촌아파트
0430,430,03월 01일,신용산초등학교
0430,430,03월 01일,삼성리버스위트아파트
0430,430,03월 01일,한가람 건영아파트
0430,430,03월 01일,이촌동우체국
0430,430,03월 01일,래미안 첼리투스 아파트
0430,430,03월 01일,현대아파트
0430,430,03월 01일,한강맨션아파트
0430,430,03월 01일,이촌아파트
0430,430,03월 01일,삼익아파트
0430,430,4,동부센트레빌 아파트
0430,430,4,한가람아파트
0430,430,4,용산청소년 수련관
0430,430,4,이촌1동파출소
0430,430,4,동부이촌우성아파트
0430,430,4,한강대우아파트
0430,430,4,한강시민공원
0430,430,4,LG한강자이 아파트
0430,430,4,이촌1동주민센타
0430,430,5,용산공고
0430,430,5,용산세무서
0431,431,1,반포동사무소
0431,431,1,반포주공아파트
0431,431,1,한강홍수통제소
0431,431,2,한강시민공원
0431,431,2,흑석동방면
0431,431,2,국립현충원
0431,431,2,동작주차공원
0431,431,3,방배동방면
0431,431,3,삼호아파트
0431,431,4,국립현충원
0432,432,1,쌍용예가 아파트
0432,432,1,"반포,동작방면"
0432,432,1,서문여중고교
0432,432,1,현대아파트
0432,432,1,방배경찰서
0432,432,1,미주아파트
0432,432,1,서울신용보증재단 이수지점
0432,432,1,궁전아파트
0432,432,13,총신대방면
0432,432,13,삼일초등학교
0432,432,13,헌혈의집 이수센터
0432,432,13,사당동 우체국
0432,432,14,동작이수사회복지관
0432,432,14,동작구 건강가정지원센터
0432,432,14,신동신중ㆍ정보산업고등학교
0432,432,14,사당2동 주민센터
0432,432,14,남성시장
0432,432,14,동작구 다문화가족지원센터
0432,432,14,극동아파트
0432,432,14,신동아 아파트
0432,432,14,동작초등학교
0432,432,14,경문고교
0432,432,14,우성 아파트
0432,432,2,국민건강보험공단 서초북부지사
0432,432,2,방배초등학교
0433,433,1,방배종합사회복지관
0433,433,1,예술의전당 방면
0433,433,1,한전사당변전소
0433,433,1,서울시교육연수원
0433,433,1,까리따스 알코올회복센터
0433,433,1,사당공영주차장
0433,433,1,서울특별시 남부노인보호전문기관
0433,433,10,사당1동 주민센터
0433,433,10,기업은행 사당역지점
0433,433,10,사당우체국
0433,433,10,남성초등학교
0433,433,10,한국전력공사 관악동작지사
0433,433,10,남사초등학교
0433,433,10,연세흉부외과
0433,433,11,방배2동 주민센터
0433,433,11,방배경찰서
0433,433,11,남태령지구대
0433,433,11,방배노인종합복지관
0433,433,11,이수초등학교
0433,433,11,이수중학교
0433,433,11,방배시장
0433,433,12,방현초등학교
0433,433,12,"동덕여자중,고등학교"
0433,433,12,대항병원
0433,433,12,연세사랑병원
0433,433,12,서울교통공사 사당별관
0433,433,13,방배경찰서
0433,433,13,방배시장
0433,433,13,이수중학교
0433,433,13,남태령지구대
0433,433,13,방배노인종합복지관
0433,433,13,이수초등학교
0433,433,14,"동덕여자중,고등학교"
0433,433,14,서울교통공사 사당별관
0433,433,14,연세사랑병원
0433,433,14,방현초등학교
0433,433,14,이수중학교
0433,433,14,방배래미안타워아파트
0433,433,14,대항병원
0433,433,14,이수초등학교
0433,433,2,방배우성아파트
0433,433,2,방배래미안아파트
0433,433,3,방배우성아파트
0433,433,3,서울둘레길4코스
0433,433,3,방배래미안아파트
0433,433,4,남현시장
0433,433,4,서울둘레길5코스
0433,433,4,남현파출소
0433,433,4,"과천,안양,수원방면"
0433,433,4,사당초등학교
0433,433,5,서울대공원 방면
0433,433,5,남현동주민센터
0433,433,5,남현파출소
0433,433,6,중앙선거관리위원회 관악청사
0433,433,6,서울시립미술관 남서울분관
0433,433,6,서울시교통문화교육원
0433,433,6,수경공원
0433,433,6,상록보육원
0433,433,6,사당초등학교
0433,433,7,관악시장
0433,433,7,"까치고개, 낙성대방면"
0433,433,7,남사초등학교
0433,433,7,남성중학교
0433,433,8,한국전력공사 관악동작지사
0433,433,8,사당우체국
0433,433,8,사당동
0433,433,8,사당1동 주민센터
0433,433,8,연세흉부외과
0433,433,9,"까치고개, 낙성대방면"
0433,433,9,관악시장
0434,434,1,서울전자고등학교
0434,434,1,전원마을
0434,434,2,과천동
0434,434,3,관문네거리
0434,434,4,사당네거리
1002,134,1,용산구청
1002,134,1,시립청소년 정보문화센터
1002,134,1,용산소방서
1002,134,1,용산중.고교
1002,134,1,신광여중고교
1002,134,1,선린중.인터넷고교
1002,134,1,"원효로1,2동사무소"
1002,134,1,신광초등학교
1003,135,1,용산역광장
1003,135,1,용사의집
1003,135,1,마이웨딩홀
1003,135,1,웨딩코리아
1003,135,1,철도노조
1003,135,1,국제빌딩
1003,135,1,태평양화장품
1003,135,1,데이콤
1003,135,1,용산공고
1003,135,1,우체국
1003,135,1,역전파출소
1003,135,1,중대부속병원
1003,135,2,전자웨딩홀
1003,135,2,현대홈쇼핑
1003,135,2,국민은행
1003,135,2,서부역
1003,135,2,관광버스터미널
1003,135,2,전자상가
1003,135,2,농협
1004,136,1,동작전화국
1004,136,1,동작구청
1004,136,1,노량진수산시장
1004,136,1,사육신묘
1004,136,1,노량진경찰서
1004,136,2,노량진수산시장
1005,137,1,현대자동차서비스센터
1005,137,2,국정교과서
1005,137,2,산업안전공단
1005,137,3,서울여성프라자
1005,137,3,해군회관
1005,137,3,공군회관
1005,137,3,대방동
1005,137,4,해군회관
1005,137,4,성애병원
1005,137,5,서울지방병무청
1005,137,5,공군회관
1005,137,6,여의도 샛강생태공원
1005,137,6,대한석탄공사
1005,137,6,63빌딩
1005,137,6,KBS별관
1005,137,6,대한지적공사
1005,137,6,윤중중학교
1005,137,6,여의도
1005,137,6,성모병원
1006,139,1,롯데백화점
1006,139,1,영등포시장
1006,139,2,신길동
1006,139,3,영등포역광장
1006,139,3,롯데백화점
1006,139,3,영등포세무서
1006,139,3,영등포우체국
1006,139,4,신길동
1006,139,4,소화물취급소
1007,140,1,문래동
1007,140,1,신도림동
1007,140,2,구로동
1007,140,2,방송대학습관
1007,140,2,도림동
1008,K111,1,용산구민회관
1008,K111,1,용산동5가
1008,K111,2,용산가족공원
1008,K111,2,국립중앙박물관
1008,K111,3,동작대교
1008,K111,4,이촌1동사무소
1008,K111,4,이촌1동
1008,K111,4,한강우체국
1008,K111,4,중경고등학교
1008,K111,5,용산공고
1008,K111,5,용산세무서
1009,K112,1,파출소
1009,K112,1,서빙고동사무소
1009,K112,1,용산가족공원
1009,K112,2,신동아아파트
1010,K113,1,한남1동사무소
1010,K113,1,한남빗물펌프장
1010,K113,1,한남파출소
1011,K114,1,옥수동
1011,K114,2,동호대교
1011,K114,3,빙고골
1011,K114,4,옥수2동사무소
1011,K114,4,옥수파출소
1011,K114,4,옥정초등학교
1011,K114,4,옥수동
1011,K114,5,동호대교
1011,K114,6,옥정중학교
1011,K114,6,옥수동
1011,K114,6,옥정초등학교
1011,K114,6,옥수파출소
1011,K114,6,옥수2동사무소
1011,K114,7,옥수파출소
1011,K114,7,옥수1동사무소
1011,K114,7,미타사
1011,K114,7,금옥초등학교
1012,K115,1,광희중학교
1012,K115,1,응봉동
1012,K115,2,성수교
1013,K116,1,도선동
1013,K116,1,왕십리종합시장
1013,K116,1,한국예술고등학교
1013,K116,10,행당시장
1013,K116,10,성동우체국
1013,K116,11,왕십리2동
1013,K116,2,도선동
1013,K116,2,한국예술고등학교
1013,K116,3,성동경찰서
1013,K116,4,성동경찰서
1013,K116,6,동마중학교
1013,K116,6,한양사대부속중.고등학교
1013,K116,7,삼부아파트
1013,K116,8,행당1파출소
1013,K116,9,동부수도사업소
1013,K116,9,행당1동사무소
1013,K116,9,성동구민회관
1013,K116,9,무학중학교
1013,K116,9,무학여자고등학교
1014,K117,1,롯데백화점
1014,K117,1,청량리역광장
1015,123,1,청량고등학교
1015,123,1,연화사
1015,123,1,회기파출소
1015,123,1,경희의료원
1015,123,1,경희대학교
1015,123,1,회기동사무소
1015,123,1,휘경우체국
1015,123,2,회기중고등학교
1015,123,2,서울시립대학교
1015,123,2,휘경2동파출소
1015,123,2,서울위생병원
1015,123,2,휘경1동사무소
1015,123,2,수사연구소
1015,123,2,삼육간호보건대학교
1016,122,1,이문동시장
1016,122,1,휘경우체국
1016,122,1,한국외국어대학교
1016,122,2,휘경중학교
1016,122,2,서울위생병원
1016,122,2,휘경동시장
1016,122,2,중랑교
1017,121,1,이문초등학교
1017,121,1,국가정보대학원
1017,121,1,의릉
1017,121,1,"코오롱,대림아파트"
1017,121,1,한국예술종합학교
1017,121,1,이문3동사무소
1017,121,1,이문3파출소
1017,121,1,석관중.고등학교
1017,121,2,중랑천
1017,121,2,"쌍용,대우,현대아파트"
1017,121,2,이문1동
1018,120,1,광운대학교
1018,120,1,현대아파트
1018,120,1,동신아파트
1018,120,1,우남아파트
1018,120,1,월계1동
1018,120,1,월계1동파출소
1018,120,2,월계3동사무소
1018,120,2,월계3동파출소
1018,120,2,"한진,한화,그랑빌아파트"
1018,120,2,우남아파트
1018,120,2,건영아파트
1018,120,3,한천초등학교
1018,120,3,월릉교
1018,120,4,태릉민방위교육장
1018,120,4,두산아파트
1018,120,4,중랑천
1018,120,5,석관1동
1018,120,5,석관빗물펌프장
1018,120,5,석관중.고등학교
1018,120,6,석관1파출소
1018,120,6,석관초등학교
1018,120,7,석관1동사무소
1018,120,7,장위4거리
1019,119,1,월계1동
1019,119,2,월계2동
1019,119,3,월계3동
1019,119,3,성북차량사무소
1020,118,1,인덕공업고등학교
1020,118,1,인덕대학
1020,118,1,월계중학교
1020,118,2,월계4동파출소
1020,118,2,월계4동사무소
1020,118,2,녹천중학교
1020,118,2,근린공원
1020,118,2,연지초등학교
1020,118,3,월계2동사무소
1020,118,3,인덕공업고등학교
1020,118,3,인덕대학
